LocationAbbr,"Deaths per 100,000",Gender,Race/Ethnicity
GA,145.2,Overall,Asian and Pacific Islander
GA,139.3,Overall,Asian and Pacific Islander
GA,452.5,Overall,Asian and Pacific Islander
GA,111.1,Overall,Asian and Pacific Islander
GA,137.4,Overall,Asian and Pacific Islander
GA,150.1,Overall,Asian and Pacific Islander
GA,160.7,Overall,Asian and Pacific Islander
GA,136.0,Overall,Asian and Pacific Islander
GA,398.1,Overall,Asian and Pacific Islander
GA,134.6,Overall,Asian and Pacific Islander
GA,139.2,Overall,Asian and Pacific Islander
GA,132.8,Overall,Asian and Pacific Islander
GA,124.6,Overall,Asian and Pacific Islander
GA,172.5,Overall,Asian and Pacific Islander
GA,111.7,Overall,Asian and Pacific Islander
GA,114.7,Overall,Asian and Pacific Islander
GA,381.7,Overall,Asian and Pacific Islander
GA,403.0,Overall,Asian and Pacific Islander
GA,145.6,Overall,Asian and Pacific Islander
GA,410.4,Overall,Asian and Pacific Islander
GA,458.1,Overall,Asian and Pacific Islander
GA,163.6,Overall,Asian and Pacific Islander
GA,63.5,Overall,Asian and Pacific Islander
GA,145.0,Overall,Asian and Pacific Islander
GA,156.4,Overall,Asian and Pacific Islander
GA,108.0,Overall,Asian and Pacific Islander
GA,190.3,Overall,Asian and Pacific Islander
GA,112.9,Overall,Asian and Pacific Islander
GA,106.9,Overall,Asian and Pacific Islander
GA,220.5,Overall,Asian and Pacific Islander
GA,86.0,Overall,Asian and Pacific Islander
GA,163.2,Overall,Asian and Pacific Islander
GA,514.4,Overall,Asian and Pacific Islander
GA,218.2,Overall,Asian and Pacific Islander
GA,153.1,Overall,Asian and Pacific Islander
GA,326.9,Overall,Asian and Pacific Islander
GA,472.2,Overall,Asian and Pacific Islander
GA,168.6,Overall,Asian and Pacific Islander
GA,230.6,Overall,Asian and Pacific Islander
GA,147.7,Overall,Asian and Pacific Islander
GA,89.6,Overall,Asian and Pacific Islander
GA,156.2,Overall,Asian and Pacific Islander
GA,146.8,Overall,Asian and Pacific Islander
GA,142.7,Overall,Asian and Pacific Islander
GA,149.9,Overall,Asian and Pacific Islander
GA,145.2,Overall,Asian and Pacific Islander
GA,139.3,Overall,Asian and Pacific Islander
GA,452.5,Overall,Asian and Pacific Islander
GA,111.1,Overall,Asian and Pacific Islander
GA,137.4,Overall,Asian and Pacific Islander
GA,150.1,Overall,Asian and Pacific Islander
GA,160.7,Overall,Asian and Pacific Islander
GA,136.0,Overall,Asian and Pacific Islander
GA,398.1,Overall,Asian and Pacific Islander
GA,134.6,Overall,Asian and Pacific Islander
GA,139.2,Overall,Asian and Pacific Islander
GA,132.8,Overall,Asian and Pacific Islander
GA,124.6,Overall,Asian and Pacific Islander
GA,172.5,Overall,Asian and Pacific Islander
GA,111.7,Overall,Asian and Pacific Islander
GA,114.7,Overall,Asian and Pacific Islander
GA,381.7,Overall,Asian and Pacific Islander
GA,403.0,Overall,Asian and Pacific Islander
GA,145.6,Overall,Asian and Pacific Islander
GA,410.4,Overall,Asian and Pacific Islander
GA,458.1,Overall,Asian and Pacific Islander
GA,163.6,Overall,Asian and Pacific Islander
GA,63.5,Overall,Asian and Pacific Islander
GA,145.0,Overall,Asian and Pacific Islander
GA,156.4,Overall,Asian and Pacific Islander
GA,108.0,Overall,Asian and Pacific Islander
GA,190.3,Overall,Asian and Pacific Islander
GA,112.9,Overall,Asian and Pacific Islander
GA,106.9,Overall,Asian and Pacific Islander
GA,220.5,Overall,Asian and Pacific Islander
GA,86.0,Overall,Asian and Pacific Islander
GA,163.2,Overall,Asian and Pacific Islander
GA,514.4,Overall,Asian and Pacific Islander
GA,144.7,Overall,Asian and Pacific Islander
GA,144.7,Overall,Asian and Pacific Islander
GA,144.7,Overall,Asian and Pacific Islander
GA,398.4,Overall,American Indian and Alaskan Native
GA,62.3,Overall,American Indian and Alaskan Native
GA,345.8,Overall,White
GA,390.0,Overall,Black
HI,292.2,Overall,White
HI,300.4,Overall,White
HI,296.2,Overall,White
HI,281.9,Overall,White
HI,259.1,Overall,White
HI,224.2,Overall,Black
HI,224.2,Overall,Black
HI,224.2,Overall,Black
HI,224.1,Overall,Black
HI,377.1,Overall,Hispanic
HI,467.9,Overall,Hispanic
HI,260.3,Overall,Hispanic
HI,270.4,Overall,Hispanic
HI,292.0,Overall,Hispanic
HI,279.8,Overall,Asian and Pacific Islander
HI,246.5,Overall,Asian and Pacific Islander
HI,285.3,Overall,Asian and Pacific Islander
HI,256.8,Overall,Asian and Pacific Islander
HI,272.4,Overall,Asian and Pacific Islander
HI,279.8,Overall,Asian and Pacific Islander
HI,246.5,Overall,Asian and Pacific Islander
HI,285.3,Overall,Asian and Pacific Islander
HI,256.8,Overall,Asian and Pacific Islander
HI,272.4,Overall,Asian and Pacific Islander
HI,279.8,Overall,Asian and Pacific Islander
HI,246.5,Overall,Asian and Pacific Islander
HI,285.3,Overall,Asian and Pacific Islander
HI,256.8,Overall,Asian and Pacific Islander
HI,272.4,Overall,Asian and Pacific Islander
HI,288.4,Overall,White
HI,220.8,Overall,Black
HI,394.6,Overall,Hispanic
HI,254.6,Overall,Asian and Pacific Islander
HI,254.6,Overall,Asian and Pacific Islander
HI,254.6,Overall,Asian and Pacific Islander
IA,324.7,Overall,White
IA,395.9,Overall,White
IA,344.9,Overall,White
IA,401.9,Overall,White
IA,307.8,Overall,White
IA,312.3,Overall,White
IA,303.7,Overall,White
IA,349.3,Overall,White
IA,293.1,Overall,White
IA,346.9,Overall,White
IA,334.3,Overall,White
IA,359.7,Overall,White
IA,338.3,Overall,White
IA,307.6,Overall,White
IA,351.7,Overall,White
IA,303.9,Overall,White
IA,357.7,Overall,White
IA,292.6,Overall,White
IA,332.2,Overall,White
IA,371.8,Overall,White
IA,294.1,Overall,White
IA,300.4,Overall,White
IA,417.6,Overall,White
IA,304.4,Overall,White
IA,250.6,Overall,White
IA,344.5,Overall,White
IA,396.4,Overall,White
IA,317.4,Overall,White
IA,398.8,Overall,White
IA,328.2,Overall,White
IA,309.4,Overall,White
IA,320.2,Overall,White
IA,342.8,Overall,White
IA,340.2,Overall,White
IA,330.1,Overall,White
IA,347.5,Overall,White
IA,352.1,Overall,White
IA,301.9,Overall,White
IA,277.9,Overall,White
IA,286.5,Overall,White
IA,317.8,Overall,White
IA,329.4,Overall,White
IA,290.0,Overall,White
IA,374.0,Overall,White
IA,321.6,Overall,White
IA,431.9,Overall,White
IA,233.3,Overall,White
IA,303.9,Overall,White
IA,380.8,Overall,White
IA,296.9,Overall,White
IA,342.7,Overall,White
IA,286.3,Overall,White
IA,322.4,Overall,White
IA,374.3,Overall,White
IA,316.8,Overall,White
IA,461.6,Overall,White
IA,297.7,Overall,White
IA,359.7,Overall,White
IA,350.0,Overall,White
IA,273.3,Overall,White
IA,264.3,Overall,White
IA,317.2,Overall,White
IA,384.6,Overall,White
IA,340.1,Overall,White
IA,323.2,Overall,White
IA,341.4,Overall,White
IA,409.5,Overall,White
IA,369.0,Overall,White
IA,354.4,Overall,White
IA,350.6,Overall,White
IA,262.5,Overall,White
IA,287.6,Overall,White
IA,370.4,Overall,White
IA,353.1,Overall,White
IA,258.5,Overall,White
IA,334.9,Overall,White
IA,301.3,Overall,White
IA,312.6,Overall,White
IA,323.1,Overall,White
IA,386.3,Overall,White
IA,310.0,Overall,White
IA,296.2,Overall,White
IA,318.0,Overall,White
IA,232.1,Overall,White
IA,250.4,Overall,White
IA,310.0,Overall,White
IA,390.1,Overall,White
IA,460.5,Overall,White
IA,361.4,Overall,White
IA,404.3,Overall,White
IA,281.3,Overall,White
IA,329.4,Overall,White
IA,375.6,Overall,White
IA,410.4,Overall,White
IA,294.5,Overall,White
IA,279.3,Overall,White
IA,277.4,Overall,White
IA,311.4,Overall,White
IA,311.9,Overall,White
IA,555.8,Overall,Black
IA,465.0,Overall,Black
IA,551.2,Overall,Black
IA,470.7,Overall,Black
IA,548.9,Overall,Black
IA,354.7,Overall,Black
IA,452.1,Overall,Black
IA,493.0,Overall,Black
IA,343.8,Overall,Black
IA,535.7,Overall,Black
IA,552.9,Overall,Black
IA,311.8,Overall,Black
IA,480.9,Overall,Black
IA,489.3,Overall,Black
IA,307.2,Overall,Black
IA,356.2,Overall,Black
IA,321.0,Overall,Black
IA,408.7,Overall,Black
IA,497.9,Overall,Black
IA,440.5,Overall,Black
ID,296.0,Overall,White
IA,407.0,Overall,Black
IA,506.1,Overall,Black
IA,394.2,Overall,Black
IA,439.9,Overall,Black
IA,469.7,Overall,Black
IA,546.7,Overall,Black
IA,500.5,Overall,Black
IA,274.1,Overall,Black
IA,121.7,Overall,Hispanic
IA,133.0,Overall,Hispanic
IA,217.2,Overall,Hispanic
IA,149.9,Overall,Hispanic
IA,34.7,Overall,Hispanic
IA,275.6,Overall,Hispanic
IA,107.4,Overall,Hispanic
IA,124.4,Overall,Hispanic
IA,95.7,Overall,Hispanic
IA,151.9,Overall,Hispanic
IA,124.2,Overall,Hispanic
IA,146.5,Overall,Hispanic
IA,176.9,Overall,Hispanic
IA,180.7,Overall,Hispanic
IA,41.3,Overall,Hispanic
IA,122.7,Overall,Hispanic
IA,135.2,Overall,Hispanic
IA,311.3,Overall,Hispanic
IA,123.6,Overall,Hispanic
IA,174.4,Overall,Hispanic
IA,38.4,Overall,Hispanic
IA,22.9,Overall,Hispanic
IA,129.3,Overall,Hispanic
IA,174.2,Overall,Hispanic
IA,165.5,Overall,Hispanic
IA,136.1,Overall,Hispanic
IA,124.6,Overall,Hispanic
IA,155.4,Overall,Hispanic
IA,309.7,Overall,Hispanic
IA,114.6,Overall,Asian and Pacific Islander
IA,169.1,Overall,Asian and Pacific Islander
IA,111.1,Overall,Asian and Pacific Islander
IA,80.1,Overall,Asian and Pacific Islander
IA,122.3,Overall,Asian and Pacific Islander
IA,250.2,Overall,Asian and Pacific Islander
IA,348.8,Overall,Asian and Pacific Islander
IA,198.3,Overall,Asian and Pacific Islander
IA,433.3,Overall,Asian and Pacific Islander
IA,129.2,Overall,Asian and Pacific Islander
IA,217.0,Overall,Asian and Pacific Islander
IA,293.0,Overall,Asian and Pacific Islander
IA,49.7,Overall,Asian and Pacific Islander
IA,114.6,Overall,Asian and Pacific Islander
IA,169.1,Overall,Asian and Pacific Islander
IA,111.1,Overall,Asian and Pacific Islander
IA,80.1,Overall,Asian and Pacific Islander
IA,122.3,Overall,Asian and Pacific Islander
IA,250.2,Overall,Asian and Pacific Islander
IA,348.8,Overall,Asian and Pacific Islander
IA,198.3,Overall,Asian and Pacific Islander
IA,433.3,Overall,Asian and Pacific Islander
IA,129.2,Overall,Asian and Pacific Islander
IA,217.0,Overall,Asian and Pacific Islander
IA,293.0,Overall,Asian and Pacific Islander
IA,49.7,Overall,Asian and Pacific Islander
IA,114.6,Overall,Asian and Pacific Islander
IA,169.1,Overall,Asian and Pacific Islander
IA,111.1,Overall,Asian and Pacific Islander
IA,80.1,Overall,Asian and Pacific Islander
IA,122.3,Overall,Asian and Pacific Islander
IA,250.2,Overall,Asian and Pacific Islander
IA,348.8,Overall,Asian and Pacific Islander
IA,198.3,Overall,Asian and Pacific Islander
IA,433.3,Overall,Asian and Pacific Islander
IA,129.2,Overall,Asian and Pacific Islander
IA,217.0,Overall,Asian and Pacific Islander
IA,293.0,Overall,Asian and Pacific Islander
IA,49.7,Overall,Asian and Pacific Islander
IA,431.1,Overall,American Indian and Alaskan Native
IA,443.0,Overall,American Indian and Alaskan Native
IA,101.2,Overall,American Indian and Alaskan Native
IA,259.9,Overall,American Indian and Alaskan Native
IA,195.5,Overall,Asian and Pacific Islander
IA,322.3,Overall,White
IA,439.0,Overall,Black
IA,148.1,Overall,Hispanic
IA,195.5,Overall,Asian and Pacific Islander
IA,195.5,Overall,Asian and Pacific Islander
ID,285.5,Overall,White
ID,328.9,Overall,White
ID,345.4,Overall,White
ID,264.1,Overall,White
ID,275.3,Overall,White
ID,356.5,Overall,White
ID,152.9,Overall,White
ID,282.7,Overall,White
ID,274.4,Overall,White
ID,302.1,Overall,White
ID,314.8,Overall,White
ID,317.6,Overall,White
ID,295.8,Overall,White
ID,300.5,Overall,White
ID,318.0,Overall,White
ID,310.2,Overall,White
ID,271.8,Overall,White
ID,267.1,Overall,White
ID,269.4,Overall,White
ID,307.1,Overall,White
ID,261.6,Overall,White
ID,280.4,Overall,White
ID,291.5,Overall,White
ID,388.3,Overall,White
ID,303.9,Overall,White
ID,242.8,Overall,White
ID,343.4,Overall,White
ID,273.7,Overall,White
ID,279.5,Overall,White
ID,263.0,Overall,White
ID,298.2,Overall,White
ID,266.9,Overall,White
ID,376.2,Overall,White
ID,285.6,Overall,White
ID,293.6,Overall,White
ID,293.8,Overall,White
ID,298.1,Overall,White
ID,314.7,Overall,White
ID,425.6,Overall,White
ID,376.7,Overall,White
ID,278.8,Overall,White
ID,311.6,Overall,White
ID,158.0,Overall,White
ID,326.5,Overall,White
ID,244.1,Overall,Black
ID,265.0,Overall,Black
ID,265.8,Overall,Black
ID,222.8,Overall,Black
ID,178.2,Overall,Hispanic
ID,141.8,Overall,Hispanic
ID,224.5,Overall,Hispanic
ID,124.4,Overall,Hispanic
ID,144.9,Overall,Hispanic
ID,169.6,Overall,Hispanic
ID,214.4,Overall,Hispanic
ID,77.4,Overall,Hispanic
ID,149.0,Overall,Hispanic
ID,188.9,Overall,Hispanic
ID,120.2,Overall,Hispanic
ID,144.8,Overall,Hispanic
ID,170.2,Overall,Hispanic
ID,121.7,Overall,Hispanic
ID,173.9,Overall,Hispanic
ID,156.6,Overall,Hispanic
ID,91.4,Overall,Hispanic
ID,145.3,Overall,Hispanic
ID,224.7,Overall,Hispanic
ID,174.3,Overall,Hispanic
ID,215.7,Overall,Hispanic
ID,124.2,Overall,Hispanic
ID,186.1,Overall,Hispanic
ID,195.9,Overall,Hispanic
ID,126.0,Overall,Hispanic
ID,145.4,Overall,Hispanic
ID,167.2,Overall,Hispanic
ID,155.7,Overall,Asian and Pacific Islander
ID,146.8,Overall,Asian and Pacific Islander
ID,151.9,Overall,Asian and Pacific Islander
ID,138.9,Overall,Asian and Pacific Islander
ID,170.4,Overall,Asian and Pacific Islander
ID,171.6,Overall,Asian and Pacific Islander
ID,168.6,Overall,Asian and Pacific Islander
ID,158.2,Overall,Asian and Pacific Islander
ID,174.4,Overall,Asian and Pacific Islander
ID,155.7,Overall,Asian and Pacific Islander
ID,146.8,Overall,Asian and Pacific Islander
ID,151.9,Overall,Asian and Pacific Islander
ID,138.9,Overall,Asian and Pacific Islander
ID,170.4,Overall,Asian and Pacific Islander
ID,171.6,Overall,Asian and Pacific Islander
ID,168.6,Overall,Asian and Pacific Islander
ID,158.2,Overall,Asian and Pacific Islander
ID,174.4,Overall,Asian and Pacific Islander
ID,155.7,Overall,Asian and Pacific Islander
ID,146.8,Overall,Asian and Pacific Islander
ID,151.9,Overall,Asian and Pacific Islander
ID,138.9,Overall,Asian and Pacific Islander
ID,170.4,Overall,Asian and Pacific Islander
ID,171.6,Overall,Asian and Pacific Islander
ID,168.6,Overall,Asian and Pacific Islander
ID,158.2,Overall,Asian and Pacific Islander
ID,174.4,Overall,Asian and Pacific Islander
ID,358.0,Overall,American Indian and Alaskan Native
ID,518.1,Overall,American Indian and Alaskan Native
ID,309.8,Overall,American Indian and Alaskan Native
ID,150.7,Overall,American Indian and Alaskan Native
ID,308.5,Overall,American Indian and Alaskan Native
ID,331.5,Overall,American Indian and Alaskan Native
ID,260.5,Overall,American Indian and Alaskan Native
ID,383.0,Overall,American Indian and Alaskan Native
ID,127.8,Overall,American Indian and Alaskan Native
ID,551.6,Overall,American Indian and Alaskan Native
ID,501.2,Overall,American Indian and Alaskan Native
ID,428.8,Overall,American Indian and Alaskan Native
ID,223.2,Overall,American Indian and Alaskan Native
ID,348.0,Overall,American Indian and Alaskan Native
ID,342.0,Overall,American Indian and Alaskan Native
ID,367.9,Overall,American Indian and Alaskan Native
ID,165.4,Overall,Hispanic
ID,172.5,Overall,Asian and Pacific Islander
ID,172.5,Overall,Asian and Pacific Islander
ID,172.5,Overall,Asian and Pacific Islander
ID,279.4,Overall,American Indian and Alaskan Native
IL,329.4,Overall,White
IL,413.4,Overall,White
IL,359.1,Overall,White
IL,324.2,Overall,White
IL,335.4,Overall,White
IL,369.3,Overall,White
IL,355.1,Overall,White
IL,336.6,Overall,White
IL,369.8,Overall,White
IL,274.7,Overall,White
IL,347.9,Overall,White
IL,417.1,Overall,White
IL,360.6,Overall,White
IL,377.5,Overall,White
IL,371.3,Overall,White
IL,337.5,Overall,White
IL,382.9,Overall,White
IL,330.0,Overall,White
IL,314.8,Overall,White
IL,340.5,Overall,White
IL,316.6,Overall,White
IL,270.2,Overall,White
IL,482.1,Overall,White
IL,357.4,Overall,White
IL,317.2,Overall,White
IL,306.0,Overall,White
IL,376.9,Overall,White
IL,332.5,Overall,White
IL,340.2,Overall,White
IL,436.2,Overall,White
IL,366.7,Overall,White
IL,361.5,Overall,White
IL,408.5,Overall,White
IL,341.8,Overall,White
IL,511.0,Overall,White
IL,393.2,Overall,White
IL,364.0,Overall,White
IL,403.4,Overall,White
IL,345.3,Overall,White
IL,346.5,Overall,White
IL,319.2,Overall,White
IL,396.9,Overall,White
IL,306.1,Overall,White
IL,321.0,Overall,White
IL,255.4,Overall,White
IL,354.6,Overall,White
IL,244.3,Overall,White
IL,357.7,Overall,White
IL,277.0,Overall,White
IL,404.0,Overall,White
IL,366.0,Overall,White
IL,353.1,Overall,White
IL,382.7,Overall,White
IL,321.3,Overall,White
IL,355.3,Overall,White
IL,308.9,Overall,White
IL,304.8,Overall,White
IL,347.1,Overall,White
IL,399.7,Overall,White
IL,379.9,Overall,White
IL,429.4,Overall,White
IL,365.9,Overall,White
IL,331.0,Overall,White
IL,440.9,Overall,White
IL,312.9,Overall,White
IL,376.8,Overall,White
IL,292.7,Overall,White
IL,348.3,Overall,White
IL,393.3,Overall,White
IL,349.7,Overall,White
IL,317.7,Overall,White
IL,331.4,Overall,White
IL,335.4,Overall,White
IL,337.2,Overall,White
IL,309.6,Overall,White
IL,379.6,Overall,White
IL,481.5,Overall,White
IL,395.6,Overall,White
IL,340.3,Overall,White
IL,363.2,Overall,White
IL,386.2,Overall,White
IL,337.0,Overall,White
IL,383.4,Overall,White
IL,330.6,Overall,White
IL,342.1,Overall,White
IL,344.0,Overall,White
IL,337.6,Overall,White
IL,345.0,Overall,White
IL,295.2,Overall,White
IL,320.5,Overall,White
IL,357.4,Overall,White
IL,462.6,Overall,White
IL,366.4,Overall,White
IL,372.7,Overall,White
IL,363.2,Overall,White
IL,389.9,Overall,White
IL,369.8,Overall,White
IL,345.8,Overall,White
IL,338.2,Overall,White
IL,346.3,Overall,White
IL,336.4,Overall,White
IL,314.0,Overall,White
IL,317.1,Overall,Black
IL,629.2,Overall,Black
IL,250.2,Overall,Black
IL,409.8,Overall,Black
IL,88.9,Overall,Black
IL,308.7,Overall,Black
IL,340.9,Overall,Black
IL,366.9,Overall,Black
IL,352.2,Overall,Black
IL,438.4,Overall,Black
IL,312.2,Overall,Black
IL,425.5,Overall,Black
IL,414.2,Overall,Black
IL,468.6,Overall,Black
IL,686.5,Overall,Black
IL,425.0,Overall,Black
IL,434.9,Overall,Black
IL,444.1,Overall,Black
IL,334.5,Overall,Black
IL,457.7,Overall,Black
IL,58.4,Overall,Black
IL,450.1,Overall,Black
IL,364.6,Overall,Black
IL,323.7,Overall,Black
IL,482.1,Overall,Black
IL,339.6,Overall,Black
IL,330.8,Overall,Black
IL,391.0,Overall,Black
IL,358.0,Overall,Black
IL,463.8,Overall,Black
IL,512.7,Overall,Black
IL,585.3,Overall,Black
IL,236.7,Overall,Black
IL,387.2,Overall,Black
IL,227.2,Overall,Black
IL,111.1,Overall,Black
IL,351.4,Overall,Black
IL,454.6,Overall,Black
IL,314.9,Overall,Black
IL,385.8,Overall,Black
IL,458.9,Overall,Black
IL,184.8,Overall,Black
IL,379.0,Overall,Black
IL,242.1,Overall,Black
IL,424.2,Overall,Black
IL,450.2,Overall,Black
IL,428.8,Overall,Black
IL,452.4,Overall,Black
IL,434.0,Overall,Black
IL,450.1,Overall,Black
IL,260.2,Overall,Black
IL,388.2,Overall,Black
IL,368.7,Overall,Black
IL,382.6,Overall,Black
IL,433.6,Overall,Black
IL,451.2,Overall,Black
IL,921.0,Overall,Black
IL,506.7,Overall,Black
IL,476.7,Overall,Black
IL,359.6,Overall,Black
IL,420.1,Overall,Black
IL,203.9,Overall,Black
IL,435.8,Overall,Black
IL,333.3,Overall,Black
IL,555.1,Overall,Black
IL,287.7,Overall,Black
IL,446.0,Overall,Black
IL,432.6,Overall,Black
IL,548.5,Overall,Black
IL,417.6,Overall,Black
IL,511.8,Overall,Black
IL,413.2,Overall,Black
IL,269.0,Overall,Black
IL,343.9,Overall,Black
IL,440.8,Overall,Black
IL,332.4,Overall,Black
IL,392.5,Overall,Black
IL,294.9,Overall,Black
IL,477.5,Overall,Black
IL,379.9,Overall,Black
IL,304.9,Overall,Black
IL,405.9,Overall,Black
IL,205.1,Overall,Hispanic
IL,159.8,Overall,Hispanic
IL,126.1,Overall,Hispanic
IL,260.7,Overall,Hispanic
IL,151.6,Overall,Hispanic
IL,279.7,Overall,Hispanic
IL,200.3,Overall,Hispanic
IL,150.2,Overall,Hispanic
IL,108.3,Overall,Hispanic
IL,153.1,Overall,Hispanic
IL,127.2,Overall,Hispanic
IL,190.2,Overall,Hispanic
IL,158.2,Overall,Hispanic
IL,158.9,Overall,Hispanic
IL,213.3,Overall,Hispanic
IL,166.3,Overall,Hispanic
IL,149.8,Overall,Hispanic
IL,192.2,Overall,Hispanic
IL,147.8,Overall,Hispanic
IL,190.3,Overall,Hispanic
IL,144.1,Overall,Hispanic
IL,178.8,Overall,Hispanic
IL,174.2,Overall,Hispanic
IL,148.6,Overall,Hispanic
IL,162.3,Overall,Hispanic
IL,189.2,Overall,Hispanic
IL,172.4,Overall,Hispanic
IL,182.9,Overall,Hispanic
IL,121.8,Overall,Hispanic
IL,210.4,Overall,Hispanic
IL,182.4,Overall,Hispanic
IL,137.3,Overall,Hispanic
IL,170.0,Overall,Hispanic
IL,111.9,Overall,Hispanic
IL,197.3,Overall,Hispanic
IL,144.9,Overall,Hispanic
IL,476.8,Overall,Hispanic
IL,234.6,Overall,Hispanic
IL,122.5,Overall,Hispanic
IL,123.0,Overall,Hispanic
IL,202.4,Overall,Hispanic
IL,113.5,Overall,Hispanic
IL,216.5,Overall,Hispanic
IL,234.5,Overall,Hispanic
IL,167.5,Overall,Hispanic
IL,179.3,Overall,Hispanic
IL,137.5,Overall,Hispanic
IL,329.9,Overall,White
IL,177.8,Overall,Asian and Pacific Islander
IL,145.3,Overall,Asian and Pacific Islander
IL,178.7,Overall,Asian and Pacific Islander
IL,188.0,Overall,Asian and Pacific Islander
IL,176.5,Overall,Asian and Pacific Islander
IL,166.7,Overall,Asian and Pacific Islander
IL,149.8,Overall,Asian and Pacific Islander
IL,140.7,Overall,Asian and Pacific Islander
IL,160.6,Overall,Asian and Pacific Islander
IL,144.6,Overall,Asian and Pacific Islander
IL,150.3,Overall,Asian and Pacific Islander
IL,174.6,Overall,Asian and Pacific Islander
IL,154.4,Overall,Asian and Pacific Islander
IL,157.7,Overall,Asian and Pacific Islander
IL,206.5,Overall,Asian and Pacific Islander
IL,115.2,Overall,Asian and Pacific Islander
IL,111.5,Overall,Asian and Pacific Islander
IL,180.9,Overall,Asian and Pacific Islander
IL,133.5,Overall,Asian and Pacific Islander
IL,149.9,Overall,Asian and Pacific Islander
IL,202.7,Overall,Asian and Pacific Islander
IL,170.9,Overall,Asian and Pacific Islander
IL,177.3,Overall,Asian and Pacific Islander
IL,189.8,Overall,Asian and Pacific Islander
IL,158.7,Overall,Asian and Pacific Islander
IL,135.8,Overall,Asian and Pacific Islander
IL,208.0,Overall,Asian and Pacific Islander
IL,213.3,Overall,Asian and Pacific Islander
IL,103.4,Overall,Asian and Pacific Islander
IL,149.7,Overall,Asian and Pacific Islander
IL,170.0,Overall,Asian and Pacific Islander
IL,200.1,Overall,Asian and Pacific Islander
IL,132.9,Overall,Asian and Pacific Islander
IL,177.8,Overall,Asian and Pacific Islander
IL,145.3,Overall,Asian and Pacific Islander
IL,178.7,Overall,Asian and Pacific Islander
IL,188.0,Overall,Asian and Pacific Islander
IL,176.5,Overall,Asian and Pacific Islander
IL,166.7,Overall,Asian and Pacific Islander
IL,149.8,Overall,Asian and Pacific Islander
IL,140.7,Overall,Asian and Pacific Islander
IL,160.6,Overall,Asian and Pacific Islander
IL,144.6,Overall,Asian and Pacific Islander
IL,150.3,Overall,Asian and Pacific Islander
IL,174.6,Overall,Asian and Pacific Islander
IL,154.4,Overall,Asian and Pacific Islander
IL,157.7,Overall,Asian and Pacific Islander
IL,206.5,Overall,Asian and Pacific Islander
IL,115.2,Overall,Asian and Pacific Islander
IL,111.5,Overall,Asian and Pacific Islander
IL,180.9,Overall,Asian and Pacific Islander
IL,133.5,Overall,Asian and Pacific Islander
IL,149.9,Overall,Asian and Pacific Islander
IL,202.7,Overall,Asian and Pacific Islander
IL,170.9,Overall,Asian and Pacific Islander
IL,177.3,Overall,Asian and Pacific Islander
IL,189.8,Overall,Asian and Pacific Islander
IL,158.7,Overall,Asian and Pacific Islander
IL,135.8,Overall,Asian and Pacific Islander
IL,208.0,Overall,Asian and Pacific Islander
IL,213.3,Overall,Asian and Pacific Islander
IL,103.4,Overall,Asian and Pacific Islander
IL,149.7,Overall,Asian and Pacific Islander
IL,170.0,Overall,Asian and Pacific Islander
IL,200.1,Overall,Asian and Pacific Islander
IL,132.9,Overall,Asian and Pacific Islander
IL,177.8,Overall,Asian and Pacific Islander
IL,145.3,Overall,Asian and Pacific Islander
IL,178.7,Overall,Asian and Pacific Islander
IL,188.0,Overall,Asian and Pacific Islander
IL,176.5,Overall,Asian and Pacific Islander
IL,166.7,Overall,Asian and Pacific Islander
IL,149.8,Overall,Asian and Pacific Islander
IL,140.7,Overall,Asian and Pacific Islander
IL,160.6,Overall,Asian and Pacific Islander
IL,144.6,Overall,Asian and Pacific Islander
IL,150.3,Overall,Asian and Pacific Islander
IL,174.6,Overall,Asian and Pacific Islander
IL,154.4,Overall,Asian and Pacific Islander
IL,157.7,Overall,Asian and Pacific Islander
IL,206.5,Overall,Asian and Pacific Islander
IL,115.2,Overall,Asian and Pacific Islander
IL,111.5,Overall,Asian and Pacific Islander
IL,180.9,Overall,Asian and Pacific Islander
IL,133.5,Overall,Asian and Pacific Islander
IL,149.9,Overall,Asian and Pacific Islander
IL,202.7,Overall,Asian and Pacific Islander
IL,170.9,Overall,Asian and Pacific Islander
IL,177.3,Overall,Asian and Pacific Islander
IL,189.8,Overall,Asian and Pacific Islander
IL,158.7,Overall,Asian and Pacific Islander
IL,135.8,Overall,Asian and Pacific Islander
IL,208.0,Overall,Asian and Pacific Islander
IL,213.3,Overall,Asian and Pacific Islander
IL,103.4,Overall,Asian and Pacific Islander
IL,149.7,Overall,Asian and Pacific Islander
IL,170.0,Overall,Asian and Pacific Islander
IL,200.1,Overall,Asian and Pacific Islander
IL,132.9,Overall,Asian and Pacific Islander
IL,577.4,Overall,American Indian and Alaskan Native
IL,197.2,Overall,American Indian and Alaskan Native
IL,581.2,Overall,American Indian and Alaskan Native
IL,187.9,Overall,American Indian and Alaskan Native
IL,224.7,Overall,American Indian and Alaskan Native
IL,117.5,Overall,American Indian and Alaskan Native
IL,450.0,Overall,Black
IL,180.3,Overall,American Indian and Alaskan Native
IL,187.2,Overall,Hispanic
IL,167.2,Overall,Asian and Pacific Islander
IL,167.2,Overall,Asian and Pacific Islander
IL,167.2,Overall,Asian and Pacific Islander
IL,174.2,Overall,American Indian and Alaskan Native
IN,357.4,Overall,White
