LocationAbbr,"Deaths per 100,000",Gender,Race/Ethnicity
MI,41.2,Overall,Asian and Pacific Islander
MI,13.7,Overall,Asian and Pacific Islander
MI,62.8,Overall,Asian and Pacific Islander
MI,22.2,Overall,Asian and Pacific Islander
MI,44.0,Overall,Asian and Pacific Islander
MI,46.8,Overall,Asian and Pacific Islander
MI,38.3,Overall,Asian and Pacific Islander
MI,43.9,Overall,Asian and Pacific Islander
MI,42.4,Overall,Asian and Pacific Islander
MI,43.2,Overall,Asian and Pacific Islander
MI,27.2,Overall,Asian and Pacific Islander
MI,56.6,Overall,Asian and Pacific Islander
MI,37.3,Overall,Asian and Pacific Islander
MI,42.5,Overall,Asian and Pacific Islander
MI,63.6,Overall,American Indian and Alaskan Native
MI,80.1,Overall,American Indian and Alaskan Native
MI,157.5,Overall,American Indian and Alaskan Native
MI,85.7,Overall,American Indian and Alaskan Native
MI,73.9,Overall,White
MI,101.9,Overall,Black
MI,65.0,Overall,Hispanic
MI,43.9,Overall,Asian and Pacific Islander
MI,71.4,Overall,American Indian and Alaskan Native
MN,64.3,Overall,White
MN,56.6,Overall,White
MN,65.6,Overall,White
MN,58.0,Overall,White
MN,68.7,Overall,White
MN,68.8,Overall,White
MN,71.0,Overall,White
MN,71.8,Overall,White
MN,67.9,Overall,White
MN,57.8,Overall,White
MN,60.2,Overall,White
MN,61.5,Overall,White
MN,58.0,Overall,White
MN,56.2,Overall,White
MN,62.1,Overall,White
MN,75.4,Overall,White
MN,77.7,Overall,White
MN,61.4,Overall,White
MN,60.9,Overall,White
MN,58.2,Overall,White
MN,58.0,Overall,White
MN,68.1,Overall,White
MN,59.6,Overall,White
MN,62.3,Overall,White
MN,59.9,Overall,White
MN,63.4,Overall,White
MN,58.7,Overall,White
MN,66.4,Overall,White
MN,59.2,Overall,White
MN,68.9,Overall,White
MN,66.5,Overall,White
MN,65.7,Overall,White
MN,50.3,Overall,White
MN,56.1,Overall,White
MN,63.5,Overall,White
MN,68.3,Overall,White
MN,73.5,Overall,White
MN,71.8,Overall,White
MN,64.1,Overall,White
MN,63.1,Overall,White
MN,73.1,Overall,White
MN,78.2,Overall,White
MN,54.9,Overall,White
MN,64.6,Overall,White
MN,62.0,Overall,White
MN,62.0,Overall,White
MN,56.3,Overall,White
MN,68.4,Overall,White
MN,58.6,Overall,White
MN,58.4,Overall,White
MN,76.8,Overall,White
MN,63.9,Overall,White
MN,72.0,Overall,White
MN,52.7,Overall,White
MN,57.4,Overall,White
MN,63.7,Overall,White
MN,60.4,Overall,White
MN,56.6,Overall,White
MN,70.2,Overall,White
MN,58.0,Overall,White
MN,55.1,Overall,White
MN,65.4,Overall,White
MN,65.4,Overall,White
MN,69.4,Overall,White
MN,63.1,Overall,White
MN,60.9,Overall,White
MN,70.2,Overall,White
MN,63.5,Overall,White
MN,68.7,Overall,White
MN,58.8,Overall,White
MN,60.9,Overall,White
MN,57.3,Overall,White
MN,58.6,Overall,White
MN,62.2,Overall,White
MN,57.6,Overall,White
MN,66.5,Overall,White
MN,58.6,Overall,White
MN,69.7,Overall,White
MN,56.5,Overall,White
MN,66.6,Overall,White
MN,66.8,Overall,White
MN,56.9,Overall,White
MN,73.0,Overall,White
MN,62.8,Overall,White
MN,62.5,Overall,White
MN,57.1,Overall,White
MN,68.4,Overall,White
MN,70.8,Overall,Black
MN,83.6,Overall,Black
MN,92.3,Overall,Black
MN,89.9,Overall,Black
MN,57.3,Overall,Black
MN,105.7,Overall,Black
MN,78.5,Overall,Black
MN,87.0,Overall,Black
MN,12.9,Overall,Black
MN,74.0,Overall,Black
MN,90.9,Overall,Black
MN,36.3,Overall,Hispanic
MN,22.0,Overall,Hispanic
MN,30.9,Overall,Hispanic
MN,83.0,Overall,Hispanic
MN,26.3,Overall,Hispanic
MN,47.8,Overall,Hispanic
MN,10.2,Overall,Hispanic
MN,23.2,Overall,Hispanic
MN,32.1,Overall,Hispanic
MN,81.9,Overall,Asian and Pacific Islander
MN,74.3,Overall,Asian and Pacific Islander
MN,96.9,Overall,Asian and Pacific Islander
MN,52.8,Overall,Asian and Pacific Islander
MN,75.5,Overall,Asian and Pacific Islander
MN,66.2,Overall,Asian and Pacific Islander
MN,146.5,Overall,Asian and Pacific Islander
MN,70.0,Overall,Asian and Pacific Islander
MN,75.4,Overall,Asian and Pacific Islander
MN,126.0,Overall,Asian and Pacific Islander
MN,75.4,Overall,Asian and Pacific Islander
MN,78.3,Overall,American Indian and Alaskan Native
MN,127.4,Overall,American Indian and Alaskan Native
MN,97.1,Overall,American Indian and Alaskan Native
MN,49.6,Overall,American Indian and Alaskan Native
MN,61.3,Overall,White
MN,90.0,Overall,Black
MN,36.8,Overall,Hispanic
MN,90.1,Overall,Asian and Pacific Islander
MN,81.0,Overall,American Indian and Alaskan Native
MO,78.3,Overall,White
MO,71.9,Overall,White
MO,60.5,Overall,White
MO,81.0,Overall,White
MO,71.9,Overall,White
MO,79.6,Overall,White
MO,87.7,Overall,White
MO,85.2,Overall,White
MO,81.8,Overall,White
MO,75.9,Overall,White
MO,88.6,Overall,White
MO,96.4,Overall,White
MO,93.6,Overall,White
MO,73.7,Overall,White
MO,57.9,Overall,White
MO,77.8,Overall,White
MO,75.7,Overall,White
MO,90.2,Overall,White
MO,63.0,Overall,White
MO,86.2,Overall,White
MO,82.3,Overall,White
MO,82.6,Overall,White
MO,76.7,Overall,White
MO,64.0,Overall,White
MO,100.8,Overall,White
MO,71.7,Overall,White
MO,77.6,Overall,White
MO,78.6,Overall,White
MO,81.1,Overall,White
MO,76.8,Overall,White
MO,84.7,Overall,White
MO,92.1,Overall,White
MO,91.6,Overall,White
MO,87.5,Overall,White
MO,95.7,Overall,White
MO,71.4,Overall,White
MO,73.3,Overall,White
MO,83.0,Overall,White
MO,75.6,Overall,White
MO,84.6,Overall,White
MO,84.3,Overall,White
MO,82.6,Overall,White
MO,82.7,Overall,White
MO,58.4,Overall,White
MO,78.9,Overall,White
MO,85.5,Overall,White
MO,75.3,Overall,White
MO,66.1,Overall,White
MO,81.8,Overall,White
MO,73.5,Overall,White
MO,67.0,Overall,White
MO,82.5,Overall,White
MO,67.3,Overall,White
MO,69.5,Overall,White
MO,79.2,Overall,White
MO,76.2,Overall,White
MO,70.0,Overall,White
MO,72.2,Overall,White
MO,81.0,Overall,White
MO,70.6,Overall,White
MO,83.5,Overall,White
MO,75.6,Overall,White
MO,57.9,Overall,White
MO,78.3,Overall,White
MO,80.7,Overall,White
MO,68.5,Overall,White
MO,93.5,Overall,White
MO,74.7,Overall,White
MO,86.5,Overall,White
MO,77.2,Overall,White
MO,79.3,Overall,White
MO,96.6,Overall,White
MO,80.8,Overall,White
MO,59.9,Overall,White
MO,84.1,Overall,White
MO,67.1,Overall,White
MO,82.2,Overall,White
MO,94.4,Overall,White
MO,75.1,Overall,White
MO,77.7,Overall,White
MO,87.8,Overall,White
MO,80.5,Overall,White
MO,67.1,Overall,White
MO,81.8,Overall,White
MO,53.3,Overall,White
MO,81.7,Overall,White
MO,84.4,Overall,White
MO,83.2,Overall,White
MO,72.7,Overall,White
MO,95.8,Overall,White
MO,93.2,Overall,White
MO,63.8,Overall,White
MO,90.4,Overall,White
MO,79.3,Overall,White
MO,79.3,Overall,White
MO,71.9,Overall,White
MO,77.3,Overall,White
MO,80.9,Overall,White
MO,76.3,Overall,White
MO,87.2,Overall,White
MO,90.3,Overall,White
MO,90.0,Overall,White
MO,90.7,Overall,White
MO,81.6,Overall,White
MO,76.4,Overall,White
MO,81.6,Overall,White
MO,86.1,Overall,White
MO,80.3,Overall,White
MO,66.0,Overall,White
MO,77.2,Overall,White
MO,90.5,Overall,White
MO,83.5,Overall,White
MO,63.9,Overall,White
MO,85.7,Overall,White
MO,69.5,Overall,White
MO,86.3,Overall,Black
MO,79.0,Overall,Black
MO,120.5,Overall,Black
MO,79.8,Overall,Black
MO,106.2,Overall,Black
MO,126.9,Overall,Black
MO,143.4,Overall,Black
MO,72.4,Overall,Black
MO,142.7,Overall,Black
MO,120.5,Overall,Black
MO,92.9,Overall,Black
MO,93.9,Overall,Black
MO,106.9,Overall,Black
MO,123.1,Overall,Black
MO,108.3,Overall,Black
MO,107.0,Overall,Black
MO,88.6,Overall,Black
MO,120.4,Overall,Black
MO,145.0,Overall,Black
MO,48.8,Overall,Black
MO,96.4,Overall,Black
MO,109.8,Overall,Black
MO,113.0,Overall,Black
MO,121.0,Overall,Black
MO,66.8,Overall,Black
MO,95.0,Overall,Black
MO,111.6,Overall,Black
MO,48.8,Overall,Hispanic
MO,14.6,Overall,Hispanic
MO,50.1,Overall,Hispanic
MO,46.9,Overall,Hispanic
MO,40.8,Overall,Hispanic
MO,55.0,Overall,Hispanic
MO,45.7,Overall,Hispanic
MO,32.8,Overall,Hispanic
MO,46.6,Overall,Hispanic
MO,48.6,Overall,Hispanic
MO,45.6,Overall,Hispanic
MO,43.6,Overall,Hispanic
MO,43.6,Overall,Hispanic
MO,40.8,Overall,Hispanic
MO,41.6,Overall,Hispanic
MO,101.6,Overall,Asian and Pacific Islander
MO,82.1,Overall,Asian and Pacific Islander
MO,71.6,Overall,Asian and Pacific Islander
MO,60.0,Overall,Asian and Pacific Islander
MO,81.3,Overall,Asian and Pacific Islander
MO,82.4,Overall,Asian and Pacific Islander
MO,67.4,Overall,Asian and Pacific Islander
MO,63.5,Overall,Asian and Pacific Islander
MO,64.0,Overall,Asian and Pacific Islander
MO,66.7,Overall,Asian and Pacific Islander
MO,94.1,Overall,American Indian and Alaskan Native
MO,74.8,Overall,White
MO,111.4,Overall,Black
MO,44.4,Overall,Hispanic
MO,68.1,Overall,Asian and Pacific Islander
MS,91.6,Overall,White
MS,98.1,Overall,White
MS,76.3,Overall,White
MS,100.1,Overall,White
MS,82.3,Overall,White
MS,85.9,Overall,White
MS,91.8,Overall,White
MS,93.8,Overall,White
MS,88.2,Overall,White
MS,93.2,Overall,White
MS,82.6,Overall,White
MS,112.6,Overall,White
MS,84.1,Overall,White
MS,84.9,Overall,White
MS,74.0,Overall,White
MS,130.5,Overall,White
MS,72.2,Overall,White
MS,93.4,Overall,White
MS,68.5,Overall,White
MS,100.0,Overall,White
MS,81.2,Overall,White
MS,98.5,Overall,White
MS,79.6,Overall,White
MS,90.0,Overall,White
MS,85.2,Overall,White
MS,102.5,Overall,White
MS,83.9,Overall,White
MS,86.9,Overall,White
MS,107.9,Overall,White
MS,90.8,Overall,White
MS,80.4,Overall,White
MS,82.3,Overall,White
MS,78.5,Overall,White
MS,84.8,Overall,White
MS,95.0,Overall,White
MS,82.2,Overall,White
MS,62.7,Overall,White
MS,103.0,Overall,White
MS,90.2,Overall,White
MS,97.8,Overall,White
MS,110.6,Overall,White
MS,91.1,Overall,White
MS,100.5,Overall,White
MS,81.3,Overall,White
MS,112.2,Overall,White
MS,84.1,Overall,White
MS,75.1,Overall,White
MS,89.7,Overall,White
MS,98.2,Overall,White
MS,90.9,Overall,White
MS,87.0,Overall,White
MS,86.0,Overall,White
MS,86.0,Overall,White
MS,75.4,Overall,White
MS,84.5,Overall,White
MS,81.3,Overall,White
MS,90.5,Overall,White
MS,101.1,Overall,White
MS,108.1,Overall,White
MS,81.1,Overall,White
MS,61.6,Overall,White
MS,65.4,Overall,White
MS,87.9,Overall,White
MS,66.1,Overall,White
MS,73.7,Overall,White
MS,91.1,Overall,White
MS,93.0,Overall,White
MS,92.0,Overall,White
MS,72.1,Overall,White
MS,97.9,Overall,White
MS,93.8,Overall,White
MS,66.8,Overall,White
MS,101.3,Overall,White
MS,97.0,Overall,White
MS,81.7,Overall,White
MS,86.1,Overall,White
MS,86.4,Overall,White
MS,92.3,Overall,White
MS,66.6,Overall,White
MS,89.6,Overall,White
MS,89.5,Overall,White
MS,94.9,Overall,White
MS,140.7,Overall,Black
MS,180.3,Overall,Black
MS,131.3,Overall,Black
MS,130.4,Overall,Black
MS,95.4,Overall,Black
MS,153.8,Overall,Black
MS,138.6,Overall,Black
MS,154.1,Overall,Black
MS,157.6,Overall,Black
MS,139.2,Overall,Black
MS,126.6,Overall,Black
MS,142.7,Overall,Black
MS,129.7,Overall,Black
MS,114.0,Overall,Black
MS,119.9,Overall,Black
MS,120.7,Overall,Black
MS,114.4,Overall,Black
MS,130.2,Overall,Black
MS,128.1,Overall,Black
MS,125.0,Overall,Black
MS,123.7,Overall,Black
MS,153.0,Overall,Black
MS,115.2,Overall,Black
MS,120.1,Overall,Black
MS,122.7,Overall,Black
MS,135.0,Overall,Black
MS,113.3,Overall,Black
MS,104.4,Overall,Black
MS,158.7,Overall,Black
MS,123.5,Overall,Black
MS,109.9,Overall,Black
MS,125.1,Overall,Black
MS,113.2,Overall,Black
MS,118.7,Overall,Black
MS,118.9,Overall,Black
MS,109.1,Overall,Black
MS,130.6,Overall,Black
MS,126.0,Overall,Black
MS,119.7,Overall,Black
MS,119.0,Overall,Black
MS,167.0,Overall,Black
MS,172.5,Overall,Black
MS,135.9,Overall,Black
MS,116.7,Overall,Black
MS,121.4,Overall,Black
MS,117.2,Overall,Black
MS,112.2,Overall,Black
MS,148.1,Overall,Black
MS,140.3,Overall,Black
MS,122.5,Overall,Black
MS,117.9,Overall,Black
MS,112.7,Overall,Black
MS,121.8,Overall,Black
MS,111.2,Overall,Black
MS,115.9,Overall,Black
MS,110.2,Overall,Black
MS,125.3,Overall,Black
MS,160.4,Overall,Black
MS,180.4,Overall,Black
MS,103.3,Overall,Black
MS,116.9,Overall,Black
MS,109.8,Overall,Black
MS,92.7,Overall,Black
MS,119.7,Overall,Black
MS,110.5,Overall,Black
MS,121.6,Overall,Black
MS,145.1,Overall,Black
MS,105.5,Overall,Black
MS,106.1,Overall,Black
MS,157.1,Overall,Black
MS,143.8,Overall,Black
MS,109.1,Overall,Black
MS,146.5,Overall,Black
MS,130.7,Overall,Black
MS,132.4,Overall,Black
MS,76.3,Overall,Black
MS,99.9,Overall,Black
MS,137.2,Overall,Black
MS,184.5,Overall,Black
MS,129.8,Overall,Black
MS,112.1,Overall,Black
MS,129.7,Overall,Black
MS,0.0,Overall,Hispanic
MS,55.2,Overall,Hispanic
MS,18.7,Overall,Hispanic
MS,21.7,Overall,Hispanic
MS,88.3,Overall,Asian and Pacific Islander
MS,80.0,Overall,Asian and Pacific Islander
MS,177.2,Overall,American Indian and Alaskan Native
MS,87.9,Overall,White
MS,124.2,Overall,Black
MS,76.1,Overall,Asian and Pacific Islander
MT,57.4,Overall,White
MT,71.2,Overall,White
MT,66.4,Overall,White
MT,49.6,Overall,White
MT,72.5,Overall,White
MT,53.3,Overall,White
MT,64.6,Overall,White
MT,65.2,Overall,White
MT,57.4,Overall,White
MT,77.2,Overall,White
MT,78.7,Overall,White
MT,56.1,Overall,White
MT,71.0,Overall,White
MT,78.4,Overall,White
MT,66.2,Overall,White
MT,58.8,Overall,White
MT,56.5,Overall,White
MT,70.0,Overall,White
MT,75.2,Overall,White
MT,62.3,Overall,White
MT,34.7,Overall,White
MT,52.1,Overall,White
MT,71.3,Overall,White
MT,66.3,Overall,White
MT,49.2,Overall,White
MT,47.8,Overall,White
MT,67.5,Overall,White
MT,54.8,Overall,White
MT,58.7,Overall,White
MT,57.1,Overall,White
MT,50.6,Overall,White
MT,64.9,Overall,White
MT,74.1,Overall,White
MT,61.2,Overall,White
MT,72.2,Overall,White
MT,75.2,Overall,White
MT,68.5,Overall,White
MT,37.7,Overall,White
MT,64.0,Overall,White
MT,71.0,Overall,White
MT,60.2,Overall,White
MT,56.9,Overall,White
MT,62.9,Overall,White
MT,71.6,Overall,White
MT,54.9,Overall,White
MT,76.0,Overall,White
MT,54.8,Overall,White
MT,74.0,Overall,White
MT,75.3,Overall,White
MT,60.6,Overall,White
MT,71.3,Overall,White
MT,73.4,Overall,White
MT,70.1,Overall,White
MT,73.0,Overall,White
MT,61.8,Overall,White
MT,72.7,Overall,White
MT,61.5,Overall,Hispanic
MT,88.5,Overall,American Indian and Alaskan Native
MT,20.1,Overall,American Indian and Alaskan Native
MT,78.2,Overall,American Indian and Alaskan Native
MT,86.9,Overall,American Indian and Alaskan Native
MT,61.4,Overall,American Indian and Alaskan Native
MT,63.4,Overall,American Indian and Alaskan Native
MT,62.8,Overall,White
MT,74.1,Overall,American Indian and Alaskan Native
NC,74.7,Overall,White
NC,74.7,Overall,White
NC,66.6,Overall,White
NC,94.3,Overall,White
NC,58.9,Overall,White
NC,76.4,Overall,White
NC,75.6,Overall,White
NC,84.8,Overall,White
NC,74.7,Overall,White
NC,67.5,Overall,White
NC,81.3,Overall,White
NC,83.5,Overall,White
NC,74.1,Overall,White
NC,79.3,Overall,White
NC,76.2,Overall,White
NC,79.3,Overall,White
NC,65.2,Overall,White
NC,82.1,Overall,White
NC,62.8,Overall,White
NC,75.7,Overall,White
NC,86.6,Overall,White
NC,79.4,Overall,White
NC,86.6,Overall,White
NC,74.1,Overall,White
NC,72.4,Overall,White
NC,75.0,Overall,White
NC,79.5,Overall,White
NC,87.0,Overall,White
NC,85.0,Overall,White
NC,85.3,Overall,White
NC,105.4,Overall,White
NC,56.9,Overall,White
NC,151.7,Overall,White
NC,84.8,Overall,White
NC,78.6,Overall,White
NC,83.8,Overall,White
NC,77.5,Overall,White
NC,70.9,Overall,White
NC,69.6,Overall,White
NC,98.9,Overall,White
NC,83.6,Overall,White
NC,100.8,Overall,White
NC,75.1,Overall,White
NC,74.6,Overall,White
NC,76.5,Overall,White
NC,76.0,Overall,White
NC,65.4,Overall,White
NC,83.7,Overall,White
NC,78.0,Overall,White
NC,75.7,Overall,White
NC,76.5,Overall,White
NC,89.7,Overall,White
NC,68.6,Overall,White
NC,116.8,Overall,White
NC,80.5,Overall,White
NC,83.6,Overall,White
NC,81.4,Overall,White
NC,94.2,Overall,White
NC,88.5,Overall,White
NC,68.9,Overall,White
NC,75.2,Overall,White
NC,84.7,Overall,White
NC,70.8,Overall,White
NC,88.0,Overall,White
NC,101.3,Overall,White
NC,88.9,Overall,White
NC,97.2,Overall,White
NC,47.7,Overall,White
NC,70.7,Overall,White
NC,75.9,Overall,White
NC,94.7,Overall,White
NC,82.4,Overall,White
NC,61.0,Overall,White
NC,78.4,Overall,White
NC,79.7,Overall,White
NC,84.3,Overall,White
NC,106.0,Overall,White
NC,80.1,Overall,White
NC,81.5,Overall,White
NC,83.4,Overall,White
NC,91.1,Overall,White
NC,92.5,Overall,White
NC,69.0,Overall,White
NC,86.3,Overall,White
NC,84.4,Overall,White
NC,84.2,Overall,White
NC,71.4,Overall,White
NC,77.7,Overall,White
NC,85.9,Overall,White
NC,69.3,Overall,White
NC,78.9,Overall,White
NC,72.3,Overall,White
NC,87.3,Overall,White
NC,81.0,Overall,White
NC,60.9,Overall,White
NC,102.9,Overall,White
NC,64.5,Overall,White
NC,84.7,Overall,White
NC,78.9,Overall,White
NC,76.8,Overall,White
NC,101.3,Overall,Black
NC,122.0,Overall,Black
NC,117.8,Overall,Black
NC,105.4,Overall,Black
NC,131.1,Overall,Black
NC,111.2,Overall,Black
NC,91.4,Overall,Black
NC,130.4,Overall,Black
NC,122.8,Overall,Black
NC,111.4,Overall,Black
NC,99.4,Overall,Black
NC,101.4,Overall,Black
NC,97.0,Overall,Black
NC,114.3,Overall,Black
NC,85.5,Overall,Black
NC,118.8,Overall,Black
NC,97.3,Overall,Black
NC,107.0,Overall,Black
NC,116.0,Overall,Black
NC,118.1,Overall,Black
NC,115.4,Overall,Black
NC,92.7,Overall,Black
NC,101.1,Overall,Black
NC,103.4,Overall,Black
NC,106.8,Overall,Black
NC,115.5,Overall,Black
NC,75.2,Overall,Black
NC,149.2,Overall,Black
NC,92.1,Overall,Black
NC,103.1,Overall,Black
NC,100.7,Overall,Black
NC,91.2,Overall,Black
NC,92.1,Overall,Black
NC,159.1,Overall,Black
NC,100.1,Overall,Black
NC,113.4,Overall,Black
NC,97.3,Overall,Black
NC,111.3,Overall,Black
NC,104.7,Overall,Black
NC,99.2,Overall,Black
NC,99.3,Overall,Black
NC,128.0,Overall,Black
NC,122.5,Overall,Black
NC,144.3,Overall,Black
NC,105.0,Overall,Black
NC,107.2,Overall,Black
NC,104.6,Overall,Black
NC,155.6,Overall,Black
NC,90.1,Overall,Black
NC,119.6,Overall,Black
NC,111.2,Overall,Black
NC,134.7,Overall,Black
NC,89.7,Overall,Black
NC,97.1,Overall,Black
NC,99.5,Overall,Black
NC,104.8,Overall,Black
NC,128.6,Overall,Black
NC,113.3,Overall,Black
NC,113.4,Overall,Black
NC,76.5,Overall,Black
NC,110.8,Overall,Black
NC,86.3,Overall,Black
NC,113.3,Overall,Black
NC,97.0,Overall,Black
NC,73.9,Overall,Black
NC,145.9,Overall,Black
NC,110.5,Overall,Black
NC,102.8,Overall,Black
NC,157.8,Overall,Black
NC,104.9,Overall,Black
NC,96.1,Overall,Black
NC,122.8,Overall,Black
NC,120.3,Overall,Black
NC,96.5,Overall,Black
NC,126.4,Overall,Black
NC,109.5,Overall,Black
NC,98.4,Overall,Black
NC,94.8,Overall,Black
NC,106.2,Overall,Black
NC,93.2,Overall,Black
NC,111.8,Overall,Black
NC,103.0,Overall,Black
NC,103.8,Overall,Black
NC,117.1,Overall,Black
NC,118.7,Overall,Black
NC,129.2,Overall,Black
NC,108.1,Overall,Black
NC,136.1,Overall,Black
NC,120.0,Overall,Black
NC,10.5,Overall,Hispanic
NC,53.7,Overall,Hispanic
NC,72.4,Overall,Hispanic
NC,49.6,Overall,Hispanic
NC,47.5,Overall,Hispanic
NC,48.0,Overall,Hispanic
NC,26.1,Overall,Hispanic
NC,27.2,Overall,Hispanic
NC,68.0,Overall,Hispanic
NC,77.7,Overall,Hispanic
NC,21.5,Overall,Hispanic
NC,32.0,Overall,Hispanic
NC,17.4,Overall,Hispanic
NC,52.2,Overall,Hispanic
NC,30.6,Overall,Hispanic
NC,75.6,Overall,Hispanic
NC,51.4,Overall,Hispanic
NC,81.3,Overall,Hispanic
NC,27.1,Overall,Hispanic
NC,124.1,Overall,Hispanic
NC,47.7,Overall,Hispanic
NC,20.6,Overall,Hispanic
NC,28.4,Overall,Hispanic
NC,49.6,Overall,Hispanic
NC,30.8,Overall,Hispanic
NC,36.2,Overall,Hispanic
NC,36.2,Overall,Hispanic
NC,43.5,Overall,Hispanic
NC,46.0,Overall,Hispanic
NC,36.3,Overall,Hispanic
NC,94.7,Overall,Hispanic
NC,60.5,Overall,Hispanic
NC,10.8,Overall,Hispanic
NC,65.9,Overall,Hispanic
NC,21.1,Overall,Hispanic
NC,17.1,Overall,Hispanic
NC,32.6,Overall,Hispanic
NC,61.2,Overall,Hispanic
NC,89.3,Overall,Hispanic
NC,6.4,Overall,Hispanic
NC,53.0,Overall,Hispanic
NC,54.3,Overall,Hispanic
NC,51.6,Overall,Hispanic
NC,91.5,Overall,Hispanic
NC,66.0,Overall,Hispanic
NC,17.4,Overall,Hispanic
NC,18.1,Overall,Hispanic
NC,58.0,Overall,Asian and Pacific Islander
NC,41.1,Overall,Asian and Pacific Islander
NC,79.8,Overall,Asian and Pacific Islander
NC,130.9,Overall,Asian and Pacific Islander
NC,32.8,Overall,Asian and Pacific Islander
NC,48.7,Overall,Asian and Pacific Islander
NC,62.4,Overall,Asian and Pacific Islander
NC,61.5,Overall,Asian and Pacific Islander
NC,33.3,Overall,Asian and Pacific Islander
NC,62.3,Overall,Asian and Pacific Islander
NC,32.6,Overall,Asian and Pacific Islander
NC,68.1,Overall,Asian and Pacific Islander
NC,32.2,Overall,Asian and Pacific Islander
NC,71.6,Overall,Asian and Pacific Islander
NC,33.0,Overall,Asian and Pacific Islander
NC,103.0,Overall,Asian and Pacific Islander
NC,31.8,Overall,Asian and Pacific Islander
NC,78.7,Overall,Asian and Pacific Islander
NC,73.2,Overall,Asian and Pacific Islander
NC,33.0,Overall,Asian and Pacific Islander
NC,164.3,Overall,Asian and Pacific Islander
NC,81.5,Overall,Asian and Pacific Islander
NC,39.7,Overall,Asian and Pacific Islander
NC,6.4,Overall,Asian and Pacific Islander
NC,61.9,Overall,Asian and Pacific Islander
NC,51.3,Overall,Asian and Pacific Islander
NC,207.0,Overall,Asian and Pacific Islander
NC,76.6,Overall,Asian and Pacific Islander
NC,31.9,Overall,Asian and Pacific Islander
NC,72.8,Overall,American Indian and Alaskan Native
NC,78.7,Overall,American Indian and Alaskan Native
NC,75.6,Overall,American Indian and Alaskan Native
NC,71.7,Overall,American Indian and Alaskan Native
NC,122.4,Overall,American Indian and Alaskan Native
NC,87.4,Overall,American Indian and Alaskan Native
NC,73.1,Overall,American Indian and Alaskan Native
NC,68.6,Overall,American Indian and Alaskan Native
NC,148.0,Overall,American Indian and Alaskan Native
NC,38.4,Overall,American Indian and Alaskan Native
NC,78.5,Overall,White
NC,104.2,Overall,Black
NC,44.4,Overall,Hispanic
NC,57.1,Overall,Asian and Pacific Islander
NC,71.0,Overall,American Indian and Alaskan Native
ND,67.9,Overall,White
ND,72.1,Overall,White
ND,88.2,Overall,White
ND,56.1,Overall,White
ND,59.9,Overall,White
ND,74.6,Overall,White
ND,57.1,Overall,White
ND,72.8,Overall,White
ND,50.7,Overall,White
ND,74.6,Overall,White
ND,64.0,Overall,White
ND,67.2,Overall,White
ND,59.1,Overall,White
ND,97.7,Overall,White
ND,76.6,Overall,White
ND,87.2,Overall,White
ND,59.4,Overall,White
ND,64.4,Overall,White
ND,95.8,Overall,White
ND,50.8,Overall,White
ND,76.1,Overall,White
ND,77.9,Overall,White
ND,70.2,Overall,White
ND,49.7,Overall,White
ND,56.4,Overall,White
ND,67.3,Overall,White
ND,62.7,Overall,White
ND,62.5,Overall,White
ND,71.2,Overall,White
ND,55.9,Overall,White
ND,84.6,Overall,White
ND,74.9,Overall,White
ND,68.5,Overall,White
ND,58.3,Overall,White
ND,88.8,Overall,White
ND,55.6,Overall,White
ND,50.5,Overall,White
ND,56.1,Overall,White
ND,54.6,Overall,White
ND,71.6,Overall,White
ND,70.7,Overall,White
ND,72.8,Overall,White
ND,60.8,Overall,White
ND,67.0,Overall,White
ND,57.7,Overall,White
ND,82.3,Overall,White
ND,75.8,Overall,White
ND,57.1,Overall,White
ND,65.3,Overall,White
ND,52.0,Overall,White
ND,75.4,Overall,White
ND,67.7,Overall,White
ND,128.6,Overall,Black
ND,78.1,Overall,Asian and Pacific Islander
ND,118.9,Overall,American Indian and Alaskan Native
ND,64.1,Overall,White
ND,128.3,Overall,American Indian and Alaskan Native
NE,56.3,Overall,White
NE,68.3,Overall,White
NE,57.2,Overall,White
NE,52.5,Overall,White
NE,55.4,Overall,White
NE,70.4,Overall,White
NE,44.8,Overall,White
NE,73.0,Overall,White
NE,54.8,Overall,White
NE,56.0,Overall,White
NE,57.4,Overall,White
NE,69.8,Overall,White
NE,62.1,Overall,White
NE,62.6,Overall,White
NE,48.2,Overall,White
NE,63.8,Overall,White
NE,52.2,Overall,White
NE,68.0,Overall,White
NE,63.9,Overall,White
NE,60.5,Overall,White
NE,45.9,Overall,White
NE,63.7,Overall,White
NE,54.1,Overall,White
NE,46.6,Overall,White
NE,48.1,Overall,White
NE,64.2,Overall,White
NE,62.1,Overall,White
NE,62.0,Overall,White
NE,53.5,Overall,White
NE,75.3,Overall,White
NE,55.2,Overall,White
NE,46.0,Overall,White
NE,54.7,Overall,White
NE,67.8,Overall,White
NE,53.1,Overall,White
NE,67.6,Overall,White
NE,52.2,Overall,White
NE,96.0,Overall,White
NE,70.4,Overall,White
NE,58.1,Overall,White
NE,68.2,Overall,White
NE,54.8,Overall,White
NE,40.5,Overall,White
NE,48.6,Overall,White
NE,56.0,Overall,White
NE,60.4,Overall,White
NE,63.8,Overall,White
NE,66.6,Overall,White
NE,51.1,Overall,White
NE,41.4,Overall,White
NE,74.2,Overall,White
NE,66.0,Overall,White
